"WorkID","CardName","CardNumber","Date","ProjectSeries","Medium","RarityOrCardType","PrintedSetNumber","FileName","LocalImagePath","ImageExists","DetailPage","SourceImageURL"
"RE-011828","Elexacon Angel","272","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 272 - Elexacon Angel.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 272 - Elexacon Angel.jpg","True","cards/RE-011828.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20272%20-%20Elexacon%20Angel.jpg"
"RE-011829","Elexacon Angel","273","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 273 - Elexacon Angel.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 273 - Elexacon Angel.jpg","True","cards/RE-011829.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20273%20-%20Elexacon%20Angel.jpg"
"RE-011830","Vulcan Vortex","274","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 274 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 274 - Vulcan Vortex.jpg","True","cards/RE-011830.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20274%20-%20Vulcan%20Vortex.jpg"
"RE-011831","Vulcan Vortex","275","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 275 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 275 - Vulcan Vortex.jpg","True","cards/RE-011831.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20275%20-%20Vulcan%20Vortex.jpg"
"RE-011832","Vulcan Vortex","276","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 276 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 276 - Vulcan Vortex.jpg","True","cards/RE-011832.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20276%20-%20Vulcan%20Vortex.jpg"
"RE-011833","Vulcan Vortex","277","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 277 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 277 - Vulcan Vortex.jpg","True","cards/RE-011833.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20277%20-%20Vulcan%20Vortex.jpg"
"RE-011834","Vulcan Vortex","278","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","5/9","Area 54 Cards - 278 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 278 - Vulcan Vortex.jpg","True","cards/RE-011834.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20278%20-%20Vulcan%20Vortex.jpg"
"RE-011835","Vulcan Vortex","279","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 279 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 279 - Vulcan Vortex.jpg","True","cards/RE-011835.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20279%20-%20Vulcan%20Vortex.jpg"
"RE-011836","Vulcan Vortex","280","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 280 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 280 - Vulcan Vortex.jpg","True","cards/RE-011836.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20280%20-%20Vulcan%20Vortex.jpg"
"RE-011837","Vulcan Vortex","281","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 281 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 281 - Vulcan Vortex.jpg","True","cards/RE-011837.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20281%20-%20Vulcan%20Vortex.jpg"
"RE-011838","Vulcan Vortex","282","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 282 - Vulcan Vortex.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 282 - Vulcan Vortex.jpg","True","cards/RE-011838.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20282%20-%20Vulcan%20Vortex.jpg"
"RE-011839","Otherworld Overlord","283","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 283 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 283 - Otherworld Overlord.jpg","True","cards/RE-011839.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20283%20-%20Otherworld%20Overlord.jpg"
"RE-011840","Otherworld Overlord","284","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 284 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 284 - Otherworld Overlord.jpg","True","cards/RE-011840.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20284%20-%20Otherworld%20Overlord.jpg"
"RE-011841","Otherworld Overlord","285","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 285 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 285 - Otherworld Overlord.jpg","True","cards/RE-011841.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20285%20-%20Otherworld%20Overlord.jpg"
"RE-011842","Otherworld Overlord","286","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 286 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 286 - Otherworld Overlord.jpg","True","cards/RE-011842.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20286%20-%20Otherworld%20Overlord.jpg"
"RE-011843","Otherworld Overlord","287","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","5/9","Area 54 Cards - 287 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 287 - Otherworld Overlord.jpg","True","cards/RE-011843.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20287%20-%20Otherworld%20Overlord.jpg"
"RE-011844","Otherworld Overlord","288","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 288 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 288 - Otherworld Overlord.jpg","True","cards/RE-011844.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20288%20-%20Otherworld%20Overlord.jpg"
"RE-011845","Otherworld Overlord","289","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 289 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 289 - Otherworld Overlord.jpg","True","cards/RE-011845.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20289%20-%20Otherworld%20Overlord.jpg"
"RE-011846","Otherworld Overlord","290","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 290 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 290 - Otherworld Overlord.jpg","True","cards/RE-011846.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20290%20-%20Otherworld%20Overlord.jpg"
"RE-011847","Otherworld Overlord","291","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 291 - Otherworld Overlord.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 291 - Otherworld Overlord.jpg","True","cards/RE-011847.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20291%20-%20Otherworld%20Overlord.jpg"
"RE-011848","Forgon Intruder","292","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 292 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 292 - Forgon Intruder.jpg","True","cards/RE-011848.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20292%20-%20Forgon%20Intruder.jpg"
"RE-011849","Forgon Intruder","293","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 293 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 293 - Forgon Intruder.jpg","True","cards/RE-011849.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20293%20-%20Forgon%20Intruder.jpg"
"RE-011850","Forgon Intruder","294","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 294 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 294 - Forgon Intruder.jpg","True","cards/RE-011850.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20294%20-%20Forgon%20Intruder.jpg"
"RE-011851","Forgon Intruder","295","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 295 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 295 - Forgon Intruder.jpg","True","cards/RE-011851.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20295%20-%20Forgon%20Intruder.jpg"
"RE-011852","Forgon Intruder","296","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","5/9","Area 54 Cards - 296 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 296 - Forgon Intruder.jpg","True","cards/RE-011852.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20296%20-%20Forgon%20Intruder.jpg"
"RE-011853","Forgon Intruder","297","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 297 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 297 - Forgon Intruder.jpg","True","cards/RE-011853.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20297%20-%20Forgon%20Intruder.jpg"
"RE-011854","Forgon Intruder","298","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 298 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 298 - Forgon Intruder.jpg","True","cards/RE-011854.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20298%20-%20Forgon%20Intruder.jpg"
"RE-011855","Forgon Intruder","299","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 299 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 299 - Forgon Intruder.jpg","True","cards/RE-011855.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20299%20-%20Forgon%20Intruder.jpg"
"RE-011856","Forgon Intruder","300","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 300 - Forgon Intruder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 300 - Forgon Intruder.jpg","True","cards/RE-011856.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20300%20-%20Forgon%20Intruder.jpg"
"RE-011857","Cybor External","301","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 301 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 301 - Cybor External.jpg","True","cards/RE-011857.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20301%20-%20Cybor%20External.jpg"
"RE-011858","Cybor External","302","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 302 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 302 - Cybor External.jpg","True","cards/RE-011858.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20302%20-%20Cybor%20External.jpg"
"RE-011859","Cybor External","303","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 303 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 303 - Cybor External.jpg","True","cards/RE-011859.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20303%20-%20Cybor%20External.jpg"
"RE-011860","Cybor External","304","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 304 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 304 - Cybor External.jpg","True","cards/RE-011860.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20304%20-%20Cybor%20External.jpg"
"RE-011861","Cybor External","305","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","5/9","Area 54 Cards - 305 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 305 - Cybor External.jpg","True","cards/RE-011861.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20305%20-%20Cybor%20External.jpg"
"RE-011862","Cybor External","306","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 306 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 306 - Cybor External.jpg","True","cards/RE-011862.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20306%20-%20Cybor%20External.jpg"
"RE-011863","Cybor External","307","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 307 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 307 - Cybor External.jpg","True","cards/RE-011863.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20307%20-%20Cybor%20External.jpg"
"RE-011864","Cybor External","308","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 308 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 308 - Cybor External.jpg","True","cards/RE-011864.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20308%20-%20Cybor%20External.jpg"
"RE-011865","Cybor External","309","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 309 - Cybor External.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 309 - Cybor External.jpg","True","cards/RE-011865.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20309%20-%20Cybor%20External.jpg"
"RE-011866","Berzerk Krypton","310","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 310 - Berzerk Krypton.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 310 - Berzerk Krypton.jpg","True","cards/RE-011866.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20310%20-%20Berzerk%20Krypton.jpg"
